# This file contains the list of genes (nodes) in the gene regulatory network
# of Bacillus subtilis.
# 
# The original network was built using the information available from
# 
# Sierro N, Makita Y, de Hoon M, Nakai K. DBTBS: a database of transcriptional
# regulation in Bacillus subtilis containing upstream intergenic conservation
# information. Nucleic acids research. 2008;36(Database issue):D93–6.
# doi:10.1093/nar/gkm910.
# 
# Columns:
# 1. genes name as it appears in the database
# 2. in-degree of that node (ignoring self-loops)
# 3. out degree of that node (ignoring self-loops)
# 4. the substructure of the network where the node is found: `Reservoir`,
# `Readout`, `Readout_terminal` or `Other`
# 
# 
Gene	in-degree	out-degree	type
ytaa	1	0	Other
ysnf	1	0	Other
yrvd	1	0	Other
yrkc	1	0	Other
yqzh	1	0	Other
yqzg	1	0	Other
yqjw	1	0	Other
yqhv	1	0	Other
yqhb	1	0	Other
yqha	1	0	Other
yqgz	1	0	Other
yqfq	1	0	Other
ypud	1	0	Other
ypub	1	0	Other
ypha	1	0	Other
yozm	1	0	Other
yozl	1	0	Other
yoxc	1	0	Other
yotk	1	0	Other
yorb	1	0	Other
yold	1	0	Other
yolc	1	0	Other
yodh	1	0	Other
yodf	1	0	Other
yock	1	0	Other
yobw	1	0	Other
yobo	1	0	Other
yngk	1	0	Other
yngj	1	0	Other
yndl	1	0	Other
ynda	1	0	Other
yncd	1	0	Other
ymag	1	0	Other
ylob	1	0	Other
ylbd	1	0	Other
ylbb	1	0	Other
ykzb	1	0	Other
ykza	1	0	Other
ykvt	1	0	Other
ykvr	1	0	Other
ykvp	1	0	Other
ykvi	1	0	Other
ykud	1	0	Other
yknt	1	0	Other
ykga	1	0	Other
yjmc	1	0	Other
yjgb	1	0	Other
yjfa	1	0	Other
yjdh	1	0	Other
yjcc	1	0	Other
yjcb	1	0	Other
yjca	1	0	Other
yjbx	1	0	Other
yjbe	1	0	Other
yite	1	0	Other
yitb	1	0	Other
yhxc	1	0	Other
yhje	1	0	Other
yhjd	1	0	Other
yhfw	1	0	Other
yhfm	1	0	Other
yhek	1	0	Other
yhec	1	0	Other
yhdo	1	0	Other
yhdn	1	0	Other
yhdf	1	0	Other
yhcm	1	0	Other
yhaz	1	0	Other
yhax	1	0	Other
yhao	1	0	Other
yfnh	1	0	Other
yfls	1	0	Other
yfla	1	0	Other
yfhs	1	0	Other
yfhq	1	0	Other
yfhk	1	0	Other
yfhd	1	0	Other
ydio	1	0	Other
ydho	1	0	Other
ydhk	1	0	Other
